measure_date,relative_hour,value
2026-06-06 20:05:00,168.083,20363.2
2026-06-06 20:10:00,168.167,20424.0
2026-06-06 20:15:00,168.25,20483.949999999997
2026-06-06 20:20:00,168.333,20584.75
2026-06-06 20:25:00,168.417,20692.9
2026-06-06 20:30:00,168.5,20796.199999999997
2026-06-06 20:35:00,168.583,20857.5
2026-06-06 20:40:00,168.667,20957.9
2026-06-06 20:45:00,168.75,21149.65
2026-06-06 20:50:00,168.833,21232.7
2026-06-06 20:55:00,168.917,21343.0
2026-06-06 21:00:00,169.0,21509.3
2026-06-06 21:05:00,169.083,21668.2
2026-06-06 21:10:00,169.167,21816.5
2026-06-06 21:15:00,169.25,21996.8
2026-06-06 21:20:00,169.333,22151.25
2026-06-06 21:25:00,169.417,22380.95
2026-06-06 21:30:00,169.5,22487.8
2026-06-06 21:35:00,169.583,22764.5
2026-06-06 21:40:00,169.667,22877.4
2026-06-06 21:45:00,169.75,23127.8
2026-06-06 21:50:00,169.833,23265.95
2026-06-06 21:55:00,169.917,23445.55
2026-06-06 22:00:00,170.0,23686.8
2026-06-06 22:05:00,170.083,23902.45
2026-06-06 22:10:00,170.167,24021.6
2026-06-06 22:15:00,170.25,24197.15
2026-06-06 22:20:00,170.333,24419.1
2026-06-06 22:25:00,170.417,24631.800000000003
2026-06-06 22:30:00,170.5,24717.15
2026-06-06 22:35:00,170.583,25003.0
2026-06-06 22:40:00,170.667,25208.9
2026-06-06 22:45:00,170.75,25352.2
2026-06-06 22:50:00,170.833,25518.4
2026-06-06 22:55:00,170.917,25813.9
2026-06-06 23:00:00,171.0,25921.5
2026-06-06 23:05:00,171.083,26103.7
2026-06-06 23:10:00,171.167,26385.15
2026-06-06 23:15:00,171.25,26516.0
2026-06-06 23:20:00,171.333,26721.2
2026-06-06 23:25:00,171.417,26916.3
2026-06-06 23:30:00,171.5,27071.2
2026-06-06 23:35:00,171.583,27193.7
2026-06-06 23:40:00,171.667,27444.8
2026-06-06 23:45:00,171.75,27566.2
2026-06-06 23:50:00,171.833,27816.199999999997
2026-06-06 23:55:00,171.917,27975.2
2026-06-07 00:00:00,172.0,28074.75
2026-06-07 00:05:00,172.083,28292.3
2026-06-07 00:10:00,172.167,28537.449999999997
2026-06-07 00:15:00,172.25,28693.4
2026-06-07 00:20:00,172.333,28863.449999999997
2026-06-07 00:25:00,172.417,29106.1
2026-06-07 00:30:00,172.5,29346.1
2026-06-07 00:35:00,172.583,29432.9
2026-06-07 00:40:00,172.667,29631.9
2026-06-07 00:45:00,172.75,29744.6
2026-06-07 00:50:00,172.833,29923.65
2026-06-07 00:55:00,172.917,30056.6
2026-06-07 01:00:00,173.0,30293.7
2026-06-07 01:05:00,173.083,29039.8
2026-06-07 01:10:00,173.167,24509.95
2026-06-07 01:15:00,173.25,22915.0
2026-06-07 01:20:00,173.333,21885.9
2026-06-07 01:25:00,173.417,21500.1
2026-06-07 01:30:00,173.5,21377.3
2026-06-07 01:35:00,173.583,21244.4
2026-06-07 01:40:00,173.667,21265.8
2026-06-07 01:45:00,173.75,21372.5
2026-06-07 01:50:00,173.833,21447.8
2026-06-07 01:55:00,173.917,21574.2
2026-06-07 02:00:00,174.0,21708.2
2026-06-07 02:05:00,174.083,21833.550000000003
2026-06-07 02:10:00,174.167,21883.8
2026-06-07 02:15:00,174.25,22056.2
2026-06-07 02:20:00,174.333,22142.3
2026-06-07 02:25:00,174.417,22262.3
2026-06-07 02:30:00,174.5,22404.8
2026-06-07 02:35:00,174.583,22462.7
2026-06-07 02:40:00,174.667,22569.2
2026-06-07 02:45:00,174.75,22693.7
2026-06-07 02:50:00,174.833,22753.1
2026-06-07 02:55:00,174.917,22875.2
2026-06-07 03:00:00,175.0,22990.75
2026-06-07 03:05:00,175.083,23069.85
2026-06-07 03:10:00,175.167,23231.3
2026-06-07 03:15:00,175.25,23297.95
2026-06-07 03:20:00,175.333,23386.95
2026-06-07 03:25:00,175.417,23533.4
2026-06-07 03:30:00,175.5,23607.55
2026-06-07 03:35:00,175.583,23690.6
2026-06-07 03:40:00,175.667,23818.05
2026-06-07 03:45:00,175.75,23980.65
2026-06-07 03:50:00,175.833,24006.4
2026-06-07 03:55:00,175.917,24164.1
2026-06-07 04:00:00,176.0,24197.9
2026-06-07 04:05:00,176.083,24257.800000000003
2026-06-07 04:10:00,176.167,24382.8
2026-06-07 04:15:00,176.25,24550.9
2026-06-07 04:20:00,176.333,24633.3
2026-06-07 04:25:00,176.417,24685.2
2026-06-07 04:30:00,176.5,24852.3
2026-06-07 04:35:00,176.583,24852.1
2026-06-07 04:40:00,176.667,24921.8
2026-06-07 04:45:00,176.75,25090.9
2026-06-07 04:50:00,176.833,25162.9
2026-06-07 04:55:00,176.917,25344.449999999997
2026-06-07 05:00:00,177.0,25406.3
2026-06-07 05:05:00,177.083,25530.1
2026-06-07 05:10:00,177.167,25636.5
2026-06-07 05:15:00,177.25,25698.35
2026-06-07 05:20:00,177.333,25787.25
2026-06-07 05:25:00,177.417,25837.4
2026-06-07 05:30:00,177.5,26014.3
2026-06-07 05:35:00,177.583,26077.7
2026-06-07 05:40:00,177.667,26273.15
2026-06-07 05:45:00,177.75,26385.0
2026-06-07 05:50:00,177.833,26468.4
2026-06-07 05:55:00,177.917,26589.7
2026-06-07 06:00:00,178.0,26692.300000000003
2026-06-07 06:05:00,178.083,26804.1
2026-06-07 06:10:00,178.167,26926.8
2026-06-07 06:15:00,178.25,27016.55
2026-06-07 06:20:00,178.333,27166.1
2026-06-07 06:25:00,178.417,27235.5
2026-06-07 06:30:00,178.5,27339.45
2026-06-07 06:35:00,178.583,27487.3
2026-06-07 06:40:00,178.667,27636.7
2026-06-07 06:45:00,178.75,27734.050000000003
2026-06-07 06:50:00,178.833,27848.1
2026-06-07 06:55:00,178.917,28006.65
2026-06-07 07:00:00,179.0,28043.6
2026-06-07 07:05:00,179.083,28131.55
2026-06-07 07:10:00,179.167,28204.4
2026-06-07 07:15:00,179.25,28280.1
2026-06-07 07:20:00,179.333,28412.6
2026-06-07 07:25:00,179.417,28459.6
2026-06-07 07:30:00,179.5,28570.6
2026-06-07 07:35:00,179.583,28651.7
2026-06-07 07:40:00,179.667,28745.4
2026-06-07 07:45:00,179.75,28744.4
2026-06-07 07:50:00,179.833,28862.6
2026-06-07 07:55:00,179.917,28880.0
2026-06-07 08:00:00,180.0,29030.6
2026-06-07 08:05:00,180.083,29118.8
2026-06-07 08:10:00,180.167,29152.9
2026-06-07 08:15:00,180.25,29199.300000000003
2026-06-07 08:20:00,180.333,29241.15
2026-06-07 08:25:00,180.417,29327.8
2026-06-07 08:30:00,180.5,29580.9
2026-06-07 08:35:00,180.583,29682.9
2026-06-07 08:40:00,180.667,29765.1
2026-06-07 08:45:00,180.75,29880.5
2026-06-07 08:50:00,180.833,30029.2
2026-06-07 08:55:00,180.917,30150.3
2026-06-07 09:00:00,181.0,30288.35
2026-06-07 09:05:00,181.083,30426.9
2026-06-07 09:10:00,181.167,30592.2
2026-06-07 09:15:00,181.25,30715.1
2026-06-07 09:20:00,181.333,30810.1
2026-06-07 09:25:00,181.417,31005.550000000003
2026-06-07 09:30:00,181.5,31150.8
2026-06-07 09:35:00,181.583,31332.0
2026-06-07 09:40:00,181.667,31475.7
2026-06-07 09:45:00,181.75,31584.65
2026-06-07 09:50:00,181.833,31709.2
2026-06-07 09:55:00,181.917,31770.5
2026-06-07 10:00:00,182.0,31878.5
2026-06-07 10:05:00,182.083,31993.0
2026-06-07 10:10:00,182.167,32085.9
2026-06-07 10:15:00,182.25,32149.15
2026-06-07 10:20:00,182.333,32268.45
2026-06-07 10:25:00,182.417,32375.25
2026-06-07 10:30:00,182.5,32566.45
2026-06-07 10:35:00,182.583,32672.0
2026-06-07 10:40:00,182.667,32773.600000000006
2026-06-07 10:45:00,182.75,32760.1
2026-06-07 10:50:00,182.833,32798.85
2026-06-07 10:55:00,182.917,32760.6
2026-06-07 11:00:00,183.0,32785.2
2026-06-07 11:05:00,183.083,32883.899999999994
2026-06-07 11:10:00,183.167,33070.3
2026-06-07 11:15:00,183.25,33224.25
2026-06-07 11:20:00,183.333,33363.95
2026-06-07 11:25:00,183.417,33490.7
2026-06-07 11:30:00,183.5,33710.6
2026-06-07 11:35:00,183.583,33879.1
2026-06-07 11:40:00,183.667,33947.8
2026-06-07 11:45:00,183.75,34119.1
2026-06-07 11:50:00,183.833,34197.2
2026-06-07 11:55:00,183.917,34304.0
2026-06-07 12:00:00,184.0,34328.850000000006
